2.070192098617553711e+00,-3.830885410308837891e+00,9.921011924743652344e-01,7.092967629432678223e-03,2.586714923381805420e-03,-7.632414698600769043e-01,6.460692286491394043e-01,-2.774105072021484375e-01,1.686604917049407959e-01,1.805483102798461914e-01,5.427012443542480469e-01,-1.227037981152534485e-01,-3.033566176891326904e-01,-2.938081622123718262e-01,-1.847816556692123413e-01,-1.126475483179092407e-01,4.916406869888305664e-01,1.808462589979171753e-01,-3.208751678466796875e-01,1.186410523951053619e-02,-1.509754918515682220e-02,-1.553371995687484741e-01,-1.244996339082717896e-01,1.559416770935058594e+00,-4.288330078125000000e-01,1.047472715377807617e+00,-3.184956908226013184e-01,4.918787628412246704e-02,7.277919650077819824e-01,-1.165275871753692627e-01,-1.445968627929687500e+00,4.466210678219795227e-02,9.489468932151794434e-01,-1.961845308542251587e-01,1.368896961212158203e-01,-4.429408907890319824e-01
2.069987773895263672e+00,-3.830770492553710938e+00,9.927757978439331055e-01,7.762612309306859970e-03,3.400132292881608009e-03,-7.630185484886169434e-01,6.463210582733154297e-01,-2.755557894706726074e-01,1.679425388574600220e-01,1.812860518693923950e-01,5.350766777992248535e-01,-1.227152347564697266e-01,-2.999536097049713135e-01,-2.911162674427032471e-01,-1.832624673843383789e-01,-1.149465739727020264e-01,4.840419590473175049e-01,1.809348016977310181e-01,-3.177502453327178955e-01,9.641340933740139008e-03,-1.372155547142028809e-02,-1.587321758270263672e-01,-1.212180107831954956e-01,1.556500077247619629e+00,-4.233007431030273438e-01,1.043843746185302734e+00,-3.114845454692840576e-01,5.160012468695640564e-02,7.262758612632751465e-01,-1.215594932436943054e-01,-1.443590164184570312e+00,4.449951276183128357e-02,9.518241882324218750e-01,-1.963685303926467896e-01,1.364881247282028198e-01,-4.407869577407836914e-01
2.069743156433105469e+00,-3.830722093582153320e+00,9.932450652122497559e-01,8.628382347524166107e-03,3.894917666912078857e-03,-7.627594470977783203e-01,6.466130018234252930e-01,-2.739085853099822998e-01,1.665636450052261353e-01,1.818298846483230591e-01,5.282809734344482422e-01,-1.227950751781463623e-01,-2.968357801437377930e-01,-2.900766134262084961e-01,-1.830577254295349121e-01,-1.172766759991645813e-01,4.791484773159027100e-01,1.809043288230895996e-01,-3.156600594520568848e-01,7.291444577276706696e-03,-1.275298837572336197e-02,-1.621038615703582764e-01,-1.149523183703422546e-01,1.553415536880493164e+00,-4.144937098026275635e-01,1.038672566413879395e+00,-3.041512668132781982e-01,5.435152724385261536e-02,7.268690466880798340e-01,-1.216121539473533630e-01,-1.441985607147216797e+00,4.099143669009208679e-02,9.515902400016784668e-01,-1.941691786050796509e-01,1.369704902172088623e-01,-4.400776326656341553e-01
2.069422960281372070e+00,-3.830798864364624023e+00,9.934481978416442871e-01,9.464771486818790436e-03,3.902338445186614990e-03,-7.624831199645996094e-01,6.469270586967468262e-01,-2.721732854843139648e-01,1.647385507822036743e-01,1.821053028106689453e-01,5.231523513793945312e-01,-1.230762153863906860e-01,-2.945617139339447021e-01,-2.907748520374298096e-01,-1.839565783739089966e-01,-1.180949360132217407e-01,4.781695306301116943e-01,1.812943369150161743e-01,-3.154485225677490234e-01,5.200803279876708984e-03,-1.258912868797779083e-02,-1.643348038196563721e-01,-1.049344614148139954e-01,1.550999283790588379e+00,-4.031594097614288330e-01,1.031391739845275879e+00,-2.980507314205169678e-01,5.554940924048423767e-02,7.306714653968811035e-01,-1.168749481439590454e-01,-1.439965128898620605e+00,2.999422326683998108e-02,9.487277269363403320e-01,-1.936200857162475586e-01,1.363575458526611328e-01,-4.409719109535217285e-01
2.068981885910034180e+00,-3.830974578857421875e+00,9.934813976287841797e-01,1.010805461555719376e-02,3.606875427067279816e-03,-7.622064352035522461e-01,6.472450494766235352e-01,-2.703246474266052246e-01,1.630748957395553589e-01,1.822202950716018677e-01,5.195080637931823730e-01,-1.235684156417846680e-01,-2.929835319519042969e-01,-2.923032939434051514e-01,-1.852022260427474976e-01,-1.179020777344703674e-01,4.799050390720367432e-01,1.813029199838638306e-01,-3.167206943035125732e-01,3.408424556255340576e-03,-1.272060815244913101e-02,-1.654424667358398438e-01,-9.475798904895782471e-02,1.548958301544189453e+00,-3.882896602153778076e-01,1.023885369300842285e+00,-2.904648780822753906e-01,5.532515421509742737e-02,7.355776429176330566e-01,-1.118549332022666931e-01,-1.438954591751098633e+00,2.223518118262290955e-02,9.475221633911132812e-01,-1.915613710880279541e-01,1.360498219728469849e-01,-4.429870843887329102e-01
2.068394184112548828e+00,-3.831223011016845703e+00,9.933680295944213867e-01,1.058627851307392120e-02,3.177721286192536354e-03,-7.618891596794128418e-01,6.476131677627563477e-01,-2.691055536270141602e-01,1.619317978620529175e-01,1.820600181818008423e-01,5.177995562553405762e-01,-1.241459250450134277e-01,-2.921818196773529053e-01,-2.942874729633331299e-01,-1.865213215351104736e-01,-1.174005493521690369e-01,4.834317564964294434e-01,1.810989826917648315e-01,-3.189435899257659912e-01,1.945239841006696224e-03,-1.295316498726606369e-02,-1.663110852241516113e-01,-8.817147463560104370e-02,1.547404408454895020e+00,-3.750884532928466797e-01,1.017614364624023438e+00,-2.835262715816497803e-01,5.578847229480743408e-02,7.402993440628051758e-01,-1.063529178500175476e-01,-1.438662052154541016e+00,1.441931165754795074e-02,9.478410482406616211e-01,-1.895830631256103516e-01,1.355488747358322144e-01,-4.440268576145172119e-01
2.067659854888916016e+00,-3.831625699996948242e+00,9.931468963623046875e-01,1.085275039076805115e-02,2.673184266313910484e-03,-7.614336609840393066e-01,6.481464505195617676e-01,-2.684444487094879150e-01,1.613613963127136230e-01,1.813170611858367920e-01,5.178607702255249023e-01,-1.248253136873245239e-01,-2.921219170093536377e-01,-2.958309650421142578e-01,-1.879459321498870850e-01,-1.179770454764366150e-01,4.879067242145538330e-01,1.806026846170425415e-01,-3.217580318450927734e-01,4.030764466733671725e-05,-1.297906879335641861e-02,-1.677921116352081299e-01,-8.466554433107376099e-02,1.546748399734497070e+00,-3.662712872028350830e-01,1.012725114822387695e+00,-2.798997759819030762e-01,5.633817985653877258e-02,7.454842329025268555e-01,-1.015827357769012451e-01,-1.439022064208984375e+00,6.167377345263957977e-03,9.492507576942443848e-01,-1.897360682487487793e-01,1.361245810985565186e-01,-4.458534717559814453e-01
2.066812276840209961e+00,-3.832195758819580078e+00,9.929622411727905273e-01,1.082231663167476654e-02,2.146654762327671051e-03,-7.608404159545898438e-01,6.488451957702636719e-01,-2.674083113670349121e-01,1.614250838756561279e-01,1.806970238685607910e-01,5.184511542320251465e-01,-1.254917532205581665e-01,-2.923949956893920898e-01,-2.958836555480957031e-01,-1.888161003589630127e-01,-1.187368482351303101e-01,4.918068945407867432e-01,1.803776025772094727e-01,-3.247243165969848633e-01,-2.287636278197169304e-03,-1.251061260700225830e-02,-1.693051904439926147e-01,-8.595137298107147217e-02,1.547627091407775879e+00,-3.653320074081420898e-01,1.010687708854675293e+00,-2.792174816131591797e-01,5.650204047560691833e-02,7.483744025230407715e-01,-9.807788580656051636e-02,-1.439957857131958008e+00,-3.276303643360733986e-03,9.511890411376953125e-01,-1.889362335205078125e-01,1.361629664897918701e-01,-4.462061226367950439e-01
2.065798759460449219e+00,-3.832878351211547852e+00,9.928025603294372559e-01,1.054621022194623947e-02,1.589622697792947292e-03,-7.601690888404846191e-01,6.496377587318420410e-01,-2.658233046531677246e-01,1.620422750711441040e-01,1.802571266889572144e-01,5.191229581832885742e-01,-1.262824535369873047e-01,-2.927455008029937744e-01,-2.946211993694305420e-01,-1.892917305231094360e-01,-1.203030943870544434e-01,4.951736330986022949e-01,1.800990551710128784e-01,-3.276722431182861328e-01,-4.660592880100011826e-03,-1.165553554892539978e-02,-1.707723140716552734e-01,-8.968934416770935059e-02,1.549587130546569824e+00,-3.677843809127807617e-01,1.010397791862487793e+00,-2.798803150653839111e-01,5.610374733805656433e-02,7.484257221221923828e-01,-9.522251784801483154e-02,-1.441578507423400879e+00,-1.244910527020692825e-02,9.524682164192199707e-01,-1.840718984603881836e-01,1.357947438955307007e-01,-4.437993466854095459e-01
2.064623355865478516e+00,-3.833671092987060547e+00,9.926208257675170898e-01,1.014341413974761963e-02,9.800727711990475655e-04,-7.595754861831665039e-01,6.503393054008483887e-01,-2.637112736701965332e-01,1.629991233348846436e-01,1.800886988639831543e-01,5.198411941528320312e-01,-1.273537725210189819e-01,-2.932518124580383301e-01,-2.928355038166046143e-01,-1.895634233951568604e-01,-1.221549659967422485e-01,4.985684454441070557e-01,1.796365231275558472e-01,-3.307264149188995361e-01,-6.200976669788360596e-03,-1.092047709971666336e-02,-1.723525077104568481e-01,-9.427778422832489014e-02,1.552196741104125977e+00,-3.720902502536773682e-01,1.011102318763732910e+00,-2.814231514930725098e-01,5.562495067715644836e-02,7.464560270309448242e-01,-9.258687496185302734e-02,-1.443994879722595215e+00,-1.892864517867565155e-02,9.542653560638427734e-01,-1.781021952629089355e-01,1.344401985406875610e-01,-4.432680904865264893e-01
2.063287973403930664e+00,-3.834602832794189453e+00,9.924172163009643555e-01,9.638529270887374878e-03,2.664793573785573244e-04,-7.591020464897155762e-01,6.509002447128295898e-01,-2.609474956989288330e-01,1.640176326036453247e-01,1.796943098306655884e-01,5.205348134040832520e-01,-1.289330273866653442e-01,-2.940538823604583740e-01,-2.907806932926177979e-01,-1.896949857473373413e-01,-1.237795129418373108e-01,5.023464560508728027e-01,1.790789514780044556e-01,-3.341319262981414795e-01,-7.369874976575374603e-03,-1.037191692739725113e-02,-1.739930361509323120e-01,-9.391778707504272461e-02,1.554191708564758301e+00,-3.724333345890045166e-01,1.011593103408813477e+00,-2.840861976146697998e-01,5.454616248607635498e-02,7.457762360572814941e-01,-9.056229889392852783e-02,-1.446846127510070801e+00,-2.298360876739025116e-02,9.561036825180053711e-01,-1.757255047559738159e-01,1.331599652767181396e-01,-4.459045529365539551e-01
2.061763763427734375e+00,-3.835557222366333008e+00,9.921521544456481934e-01,9.039288386702537537e-03,-5.123271839693188667e-04,-7.586222290992736816e-01,6.514678001403808594e-01,-2.582041323184967041e-01,1.652769744396209717e-01,1.788593828678131104e-01,5.217050909996032715e-01,-1.308135986328125000e-01,-2.951971888542175293e-01,-2.888371348381042480e-01,-1.896889507770538330e-01,-1.253335475921630859e-01,5.069186091423034668e-01,1.782153099775314331e-01,-3.379648625850677490e-01,-8.743285201489925385e-03,-1.025866996496915817e-02,-1.758704185485839844e-01,-8.814125508069992065e-02,1.554752469062805176e+00,-3.624964952468872070e-01,1.009330987930297852e+00,-2.853186428546905518e-01,5.441597476601600647e-02,7.470744252204895020e-01,-8.722395449876785278e-02,-1.449027538299560547e+00,-2.701894380152225494e-02,9.562641978263854980e-01,-1.704796552658081055e-01,1.315359175205230713e-01,-4.525135159492492676e-01
2.060071229934692383e+00,-3.836426019668579102e+00,9.917143583297729492e-01,8.441290818154811859e-03,-1.377308857627213001e-03,-7.580541372299194336e-01,6.521355509757995605e-01,-2.564024329185485840e-01,1.666458845138549805e-01,1.770350039005279541e-01,5.241872072219848633e-01,-1.328784227371215820e-01,-2.968312203884124756e-01,-2.880704104900360107e-01,-1.898587793111801147e-01,-1.264522373676300049e-01,5.134419202804565430e-01,1.770255416631698608e-01,-3.426124453544616699e-01,-1.010890305042266846e-02,-1.047667488455772400e-02,-1.773627102375030518e-01,-7.887424528598785400e-02,1.554983973503112793e+00,-3.483784198760986328e-01,1.005012512207031250e+00,-2.825679481029510498e-01,5.498205125331878662e-02,7.510058283805847168e-01,-8.203633129596710205e-02,-1.450739860534667969e+00,-3.534292057156562805e-02,9.539420008659362793e-01,-1.635643094778060913e-01,1.299501359462738037e-01,-4.602303504943847656e-01
2.058138132095336914e+00,-3.837229251861572266e+00,9.910715818405151367e-01,7.770122960209846497e-03,-2.355877542868256569e-03,-7.573621273040771484e-01,6.529446244239807129e-01,-2.556440234184265137e-01,1.684000194072723389e-01,1.743265092372894287e-01,5.284290313720703125e-01,-1.351056843996047974e-01,-2.990343570709228516e-01,-2.883445024490356445e-01,-1.901883929967880249e-01,-1.273694187402725220e-01,5.222014188766479492e-01,1.756721287965774536e-01,-3.483086228370666504e-01,-1.126270927488803864e-02,-1.108852308243513107e-02,-1.777206063270568848e-01,-6.975564360618591309e-02,1.555076599121093750e+00,-3.334611952304840088e-01,9.996416568756103516e-01,-2.767389714717864990e-01,5.659326165914535522e-02,7.564364671707153320e-01,-7.473936676979064941e-02,-1.451943039894104004e+00,-4.754655808210372925e-02,9.501526951789855957e-01,-1.596498042345046997e-01,1.290180236101150513e-01,-4.676404297351837158e-01
2.055964946746826172e+00,-3.838004350662231445e+00,9.902608394622802734e-01,6.848954129964113235e-03,-3.316950518637895584e-03,-7.565657496452331543e-01,6.538733243942260742e-01,-2.562778592109680176e-01,1.710529476404190063e-01,1.703773587942123413e-01,5.350955724716186523e-01,-1.375329345464706421e-01,-3.021395504474639893e-01,-2.889153957366943359e-01,-1.899388283491134644e-01,-1.276858001947402954e-01,5.323927402496337891e-01,1.745334267616271973e-01,-3.548608422279357910e-01,-1.226852647960186005e-02,-1.173059362918138504e-02,-1.772473752498626709e-01,-6.194733828306198120e-02,1.555344223976135254e+00,-3.206111490726470947e-01,9.939643144607543945e-01,-2.714542150497436523e-01,5.754506587982177734e-02,7.611818313598632812e-01,-6.598511338233947754e-02,-1.452562570571899414e+00,-6.159262731671333313e-02,9.454088211059570312e-01,-1.575055867433547974e-01,1.277050971984863281e-01,-4.756749272346496582e-01
2.053562402725219727e+00,-3.838778495788574219e+00,9.894547462463378906e-01,5.572816822677850723e-03,-4.261759109795093536e-03,-7.557407021522521973e-01,6.548334360122680664e-01,-2.569774389266967773e-01,1.747411489486694336e-01,1.664832234382629395e-01,5.426552295684814453e-01,-1.400131732225418091e-01,-3.053776323795318604e-01,-2.882379293441772461e-01,-1.889407634735107422e-01,-1.287432312965393066e-01,5.421336293220520020e-01,1.733810901641845703e-01,-3.613629043102264404e-01,-1.310335006564855576e-02,-1.202831510454416275e-02,-1.761416047811508179e-01,-5.349652841687202454e-02,1.554553747177124023e+00,-3.068442940711975098e-01,9.869385361671447754e-01,-2.655632793903350830e-01,5.879909172654151917e-02,7.644988298416137695e-01,-5.697305127978324890e-02,-1.452705621719360352e+00,-7.453098893165588379e-02,9.407770037651062012e-01,-1.559917032718658447e-01,1.263815611600875854e-01,-4.849776923656463623e-01
2.051007270812988281e+00,-3.839507579803466797e+00,9.887162446975708008e-01,4.136159550398588181e-03,-5.112340673804283142e-03,-7.549791932106018066e-01,6.557158231735229492e-01,-2.577611804008483887e-01,1.790304780006408691e-01,1.625197976827621460e-01,5.503365397453308105e-01,-1.426660716533660889e-01,-3.083049654960632324e-01,-2.864744365215301514e-01,-1.872907429933547974e-01,-1.306209117174148560e-01,5.505900382995605469e-01,1.720408946275711060e-01,-3.672968149185180664e-01,-1.368792913854122162e-02,-1.205254625529050827e-02,-1.752609610557556152e-01,-4.556521028280258179e-02,1.552466273307800293e+00,-2.954013347625732422e-01,9.799798727035522461e-01,-2.596441209316253662e-01,5.980592221021652222e-02,7.680191397666931152e-01,-4.885937273502349854e-02,-1.452264070510864258e+00,-8.384952694177627563e-02,9.370757341384887695e-01,-1.515811532735824585e-01,1.249444782733917236e-01,-4.944811165332794189e-01
2.048311710357666016e+00,-3.840129852294921875e+00,9.880329370498657227e-01,2.675371710211038589e-03,-5.941793322563171387e-03,-7.543644905090332031e-01,6.564234495162963867e-01,-2.587606608867645264e-01,1.836377829313278198e-01,1.586361229419708252e-01,5.581594109535217285e-01,-1.455410271883010864e-01,-3.105193078517913818e-01,-2.843202650547027588e-01,-1.851850599050521851e-01,-1.324811875820159912e-01,5.581340789794921875e-01,1.704736948013305664e-01,-3.727182745933532715e-01,-1.400561723858118057e-02,-1.207319647073745728e-02,-1.741680204868316650e-01,-3.818232193589210510e-02,1.550402045249938965e+00,-2.859929800033569336e-01,9.736916422843933105e-01,-2.530790865421295166e-01,6.137859821319580078e-02,7.690685391426086426e-01,-4.283258691430091858e-02,-1.451368808746337891e+00,-9.159082919359207153e-02,9.341525435447692871e-01,-1.480068415403366089e-01,1.251843720674514771e-01,-4.987914562225341797e-01
2.045397520065307617e+00,-3.840588808059692383e+00,9.874560832977294922e-01,1.154555473476648331e-03,-6.512908730655908585e-03,-7.539345026016235352e-01,6.569163203239440918e-01,-2.599709331989288330e-01,1.890739053487777710e-01,1.551454514265060425e-01,5.655369162559509277e-01,-1.485913991928100586e-01,-3.121746778488159180e-01,-2.817657887935638428e-01,-1.818311065435409546e-01,-1.339418441057205200e-01,5.641780495643615723e-01,1.686944216489791870e-01,-3.774119019508361816e-01,-1.418778207153081894e-02,-1.180520188063383102e-02,-1.727537214756011963e-01,-3.020453080534934998e-02,1.548824310302734375e+00,-2.770220637321472168e-01,9.686439037322998047e-01,-2.476417869329452515e-01,6.219466030597686768e-02,7.683015465736389160e-01,-3.933458402752876282e-02,-1.449579834938049316e+00,-9.790822863578796387e-02,9.317615628242492676e-01,-1.463746279478073120e-01,1.239369586110115051e-01,-5.016981363296508789e-01
2.042261123657226562e+00,-3.840877771377563477e+00,9.870262742042541504e-01,-3.658600617200136185e-04,-6.735593080520629883e-03,-7.537196874618530273e-01,6.571614146232604980e-01,-2.612281441688537598e-01,1.954212039709091187e-01,1.525087952613830566e-01,5.718742609024047852e-01,-1.517276763916015625e-01,-3.129985332489013672e-01,-2.787820100784301758e-01,-1.772248595952987671e-01,-1.355253905057907104e-01,5.682768821716308594e-01,1.664776951074600220e-01,-3.810887038707733154e-01,-1.426805835217237473e-02,-1.107463147491216660e-02,-1.718082875013351440e-01,-2.309397235512733459e-02,1.547293782234191895e+00,-2.699337303638458252e-01,9.655318260192871094e-01,-2.438692599534988403e-01,6.296627223491668701e-02,7.675548195838928223e-01,-3.820935264229774475e-02,-1.447451472282409668e+00,-1.008257195353507996e-01,9.299860000610351562e-01,-1.467612087726593018e-01,1.215510070323944092e-01,-5.038000345230102539e-01
2.038907527923583984e+00,-3.840936660766601562e+00,9.868860840797424316e-01,-1.811139867641031742e-03,-6.542259361594915390e-03,-7.536718249320983887e-01,6.572158932685852051e-01,-2.620573341846466064e-01,2.020728290081024170e-01,1.496772468090057373e-01,5.756524801254272461e-01,-1.554331183433532715e-01,-3.124340772628784180e-01,-2.747843563556671143e-01,-1.715196669101715088e-01,-1.387049704790115356e-01,5.692890286445617676e-01,1.633908897638320923e-01,-3.832023441791534424e-01,-1.444431114941835403e-02,-9.821176528930664062e-03,-1.714522987604141235e-01,-1.697168871760368347e-02,1.545359849929809570e+00,-2.638706862926483154e-01,9.639120101928710938e-01,-2.419492006301879883e-01,6.435987353324890137e-02,7.676745653152465820e-01,-3.969595581293106079e-02,-1.445094466209411621e+00,-9.900321811437606812e-02,9.286822080612182617e-01,-1.476145684719085693e-01,1.197705343365669250e-01,-5.060840249061584473e-01
